Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
100	Housed with Privileges	2021-04-06	2021-04-08	2	CAU	Northeast NS Correctional Facility	2
100	Housed with Privileges	2021-04-07	2021-04-16	9	CAU	Northeast NS Correctional Facility	9
100	Housed with Privileges	2021-04-07	2021-04-08	1	CAU	Northeast NS Correctional Facility	1
100	Housed with Privileges	2021-04-07	2021-04-08	1	CAU	Northeast NS Correctional Facility	1
100	Housed with Privileges	2021-04-10	2021-04-13	3	CAU	Northeast NS Correctional Facility	3
100	Housed with Privileges	2021-04-14	2021-04-29	15	CAU	Northeast NS Correctional Facility	15
100	Housed with Privileges	2021-04-16	2021-04-23	7	CAU	Northeast NS Correctional Facility	7
100	Housed with Privileges	2021-04-29	2021-05-01	2	CAU	Northeast NS Correctional Facility	2
100	Housed with Privileges	2021-05-05	2021-05-06	1	CAU	Northeast NS Correctional Facility	1
100	Housed with Privileges	2021-05-14	2021-05-22	8	CAU	Northeast NS Correctional Facility	8
100	Housed with Privileges	2021-05-23	2021-05-25	2	CAU	Northeast NS Correctional Facility	2
100	Housed with Privileges	2021-05-31	2021-06-02	2	CAU	Northeast NS Correctional Facility	2
100	Housed with Privileges	2021-06-07	2021-06-08	1	CAU	Northeast NS Correctional Facility	1
101	Housed with Privileges	2021-06-09	2021-06-15	6	CAU	Northeast NS Correctional Facility	6
101	Housed with Privileges	2021-06-16	2021-06-21	5	CAU	Northeast NS Correctional Facility	5
101	Housed with Privileges	2021-06-17	2021-06-21	4	CAU	Northeast NS Correctional Facility	4
101	Housed with Privileges	2021-06-19	2021-06-21	2	IND	Northeast NS Correctional Facility	2
101	Housed with Privileges	2021-06-21	2021-06-24	3	IND	Northeast NS Correctional Facility	3
101	Housed with Privileges	2021-06-22	2021-06-28	6	IND	Northeast NS Correctional Facility	6
101	Housed with Privileges	2021-06-22	2021-06-23	1	IND	Northeast NS Correctional Facility	1
101	Housed with Privileges	2021-06-22	2021-06-22	0	IND	Northeast NS Correctional Facility	0
101	Housed with Privileges	2021-06-22	2021-06-25	3	CAU	Northeast NS Correctional Facility	3
101	Housed with Privileges	2021-06-22	2021-06-24	2	IND	Northeast NS Correctional Facility	2
101	Housed with Privileges	2021-06-24	2021-07-07	13	IND	Northeast NS Correctional Facility	13
101	Housed with Privileges	2021-06-25	2021-07-22	27	CAU	Northeast NS Correctional Facility	27
101	Housed with Privileges	2021-06-29	2021-07-02	3	IND	Northeast NS Correctional Facility	3
101	Housed with Privileges	2021-07-01	2021-07-09	8	IND	Northeast NS Correctional Facility	8
101	Housed with Privileges	2021-07-02	2021-07-02	0	CAU	Northeast NS Correctional Facility	0
101	Housed with Privileges	2021-07-06	2021-07-11	5	CAU	Northeast NS Correctional Facility	5
102	Housed with Privileges	2021-07-11	2021-07-13	2	IND	Northeast NS Correctional Facility	2
102	Housed with Privileges	2021-07-15	2021-07-26	11	CAU	Northeast NS Correctional Facility	11
102	Housed with Privileges	2021-07-16	2021-07-19	3	IND	Northeast NS Correctional Facility	3
102	Housed with Privileges	2021-07-18	2021-07-18	0	CAU	Northeast NS Correctional Facility	0
102	Housed with Privileges	2021-07-20	2021-07-20	0	CAU	Northeast NS Correctional Facility	0
102	Housed with Privileges	2021-07-23	2021-07-26	3	OTH	Northeast NS Correctional Facility	3
102	Housed with Privileges	2021-07-25	2021-07-29	4	CAU	Northeast NS Correctional Facility	4
102	Housed with Privileges	2021-07-28	2021-07-29	1	OTH	Northeast NS Correctional Facility	1
102	Housed with Privileges	2021-08-02	2021-08-05	3	CAU	Northeast NS Correctional Facility	3
102	Housed with Privileges	2021-08-03	2021-08-05	2	CAU	Northeast NS Correctional Facility	2
102	Housed with Privileges	2021-08-10	2021-08-13	3	CAU	Northeast NS Correctional Facility	3
102	Housed with Privileges	2021-08-14	2021-08-17	3	CAU	Northeast NS Correctional Facility	3
102	Housed with Privileges	2021-08-19	2021-09-20	32	BLA	Northeast NS Correctional Facility	32
102	Housed with Privileges	2021-08-25	2021-08-30	5	CAU	Northeast NS Correctional Facility	5
102	Housed with Privileges	2021-08-26	2021-09-02	7	CAU	Northeast NS Correctional Facility	7
102	Housed with Privileges	2021-08-31	2021-09-03	3	CAU	Northeast NS Correctional Facility	3
103	Housed with Privileges	2021-09-03	2021-09-08	5	BLA	Northeast NS Correctional Facility	5
103	Housed with Privileges	2021-09-09	2021-09-11	2	CAU	Northeast NS Correctional Facility	2
103	Housed with Privileges	2021-09-09	2021-09-13	4	BLA	Northeast NS Correctional Facility	4
103	Housed with Privileges	2021-09-20	2021-09-30	10	BLA	Northeast NS Correctional Facility	10
103	Housed with Privileges	2021-09-20	2021-09-21	1	BLA	Northeast NS Correctional Facility	1
103	Housed with Privileges	2021-09-21	2021-09-24	3	CAU	Northeast NS Correctional Facility	3
103	Housed with Privileges	2021-09-22	2021-09-24	2	IND	Northeast NS Correctional Facility	2
103	Housed with Privileges	2021-09-23	2021-09-27	4	CAU	Northeast NS Correctional Facility	4
103	Housed with Privileges	2021-09-30	2021-10-12	12	BLA	Northeast NS Correctional Facility	12
103	Housed with Privileges	2021-10-03	2021-10-05	2	CAU	Northeast NS Correctional Facility	2
103	Housed with Privileges	2021-10-05	2021-10-07	2	CAU	Northeast NS Correctional Facility	2
103	Housed with Privileges	2021-10-06	2021-10-13	7	CAU	Northeast NS Correctional Facility	7
103	Housed with Privileges	2021-10-08	2021-10-11	3	CAU	Northeast NS Correctional Facility	3
103	Housed with Privileges	2021-10-10	2021-10-11	1	IND	Northeast NS Correctional Facility	1
103	Housed with Privileges	2021-10-11	2021-10-12	1	IND	Northeast NS Correctional Facility	1
103	Housed with Privileges	2021-10-13	2021-10-16	3	IND	Northeast NS Correctional Facility	3
104	Housed with Privileges	2021-10-14	2021-10-15	1	CAU	Northeast NS Correctional Facility	1
104	Housed with Privileges	2021-10-15	2021-10-26	11	CAU	Northeast NS Correctional Facility	11
104	Housed with Privileges	2021-10-19	2021-10-24	5	IND	Northeast NS Correctional Facility	5
104	Housed with Privileges	2021-10-19	2021-11-12	24	CAU	Northeast NS Correctional Facility	24
104	Housed with Privileges	2021-10-19	2021-10-20	1	IND	Northeast NS Correctional Facility	1
104	Housed with Privileges	2021-10-19	2021-10-19	0	BLA	Northeast NS Correctional Facility	0
104	Housed with Privileges	2021-10-19	2021-10-25	6	CAU	Northeast NS Correctional Facility	6
104	Housed with Privileges	2021-10-20	2021-10-25	5	CAU	Northeast NS Correctional Facility	5
104	Housed with Privileges	2021-10-22	2021-11-04	13	CAU	Northeast NS Correctional Facility	13
104	Housed with Privileges	2021-10-23	2021-10-24	1	CAU	Northeast NS Correctional Facility	1
104	Housed with Privileges	2021-10-27	2021-11-01	5	BLA	Northeast NS Correctional Facility	5
104	Housed with Privileges	2021-10-29	2021-11-02	4	CAU	Northeast NS Correctional Facility	4
104	Housed with Privileges	2021-11-01	2021-11-02	1	BLA	Northeast NS Correctional Facility	1
104	Housed with Privileges	2021-11-02	2021-11-03	1	CAU	Northeast NS Correctional Facility	1
104	Housed with Privileges	2021-11-03	2021-11-05	2	CAU	Northeast NS Correctional Facility	2
104	Housed with Privileges	2021-11-06	2021-11-08	2	IND	Northeast NS Correctional Facility	2
105	Housed with Privileges	2021-11-09	2021-11-15	6	CAU	Northeast NS Correctional Facility	6
105	Housed with Privileges	2021-11-09	2021-11-18	9	CAU	Northeast NS Correctional Facility	9
105	Housed with Privileges	2021-11-12	2021-11-16	4	IND	Northeast NS Correctional Facility	4
105	Housed with Privileges	2021-11-12	2021-11-15	3	CAU	Northeast NS Correctional Facility	3
105	Housed with Privileges	2021-11-12	2021-11-16	4	CAU	Northeast NS Correctional Facility	4
105	Housed with Privileges	2021-11-12	2021-11-15	3	CAU	Northeast NS Correctional Facility	3
105	Housed with Privileges	2021-11-18	2021-11-18	0	CAU	Northeast NS Correctional Facility	0
105	Housed with Privileges	2021-11-18	2021-11-24	6	CAU	Northeast NS Correctional Facility	6
105	Housed with Privileges	2021-11-20	2021-11-21	1	BLA	Northeast NS Correctional Facility	1
105	Housed with Privileges	2021-11-21	2021-11-29	8	CAU	Northeast NS Correctional Facility	8
105	Housed with Privileges	2021-11-21	2021-11-23	2	CAU	Northeast NS Correctional Facility	2
105	Housed with Privileges	2021-11-21	2021-11-23	2	IND	Northeast NS Correctional Facility	2
105	Housed with Privileges	2021-11-23	2021-11-24	1	CAU	Northeast NS Correctional Facility	1
105	Housed with Privileges	2021-11-24	2021-11-25	1	CAU	Northeast NS Correctional Facility	1
105	Housed with Privileges	2021-11-29	2021-12-01	2	IND	Northeast NS Correctional Facility	2
105	Housed with Privileges	2021-12-01	2021-12-03	2	IND	Northeast NS Correctional Facility	2
106	Housed with Privileges	2021-12-02	2021-12-03	1	IND	Northeast NS Correctional Facility	1
106	Housed with Privileges	2021-12-03	2021-12-08	5	IND	Northeast NS Correctional Facility	5
106	Housed with Privileges	2021-12-05	2021-12-09	4	IND	Northeast NS Correctional Facility	4
106	Housed with Privileges	2021-12-08	2021-12-10	2	CAU	Northeast NS Correctional Facility	2
106	Housed with Privileges	2021-12-11	2021-12-15	4	CAU	Northeast NS Correctional Facility	4
106	Housed with Privileges	2021-12-14	2021-12-15	1	BLA	Northeast NS Correctional Facility	1
106	Housed with Privileges	2021-12-16	2021-12-20	4	CAU	Northeast NS Correctional Facility	4
106	Housed with Privileges	2021-12-20	2021-12-22	2	CAU	Northeast NS Correctional Facility	2
106	Housed with Privileges	2021-12-20	2021-12-23	3	BLA	Northeast NS Correctional Facility	3
106	Housed with Privileges	2021-12-20	2021-12-23	3	IND	Northeast NS Correctional Facility	3
106	Housed with Privileges	2021-12-23	2021-12-29	6	IND	Northeast NS Correctional Facility	6
106	Housed with Privileges	2022-01-03	2022-01-06	3	BLA	Northeast NS Correctional Facility	3
106	Housed with Privileges	2022-01-05	2022-01-11	6	IND	Northeast NS Correctional Facility	6
106	Housed with Privileges	2022-01-22	2022-01-23	1	CAU	Northeast NS Correctional Facility	1
106	Housed with Privileges	2022-01-26	2022-01-28	2	BLA	Northeast NS Correctional Facility	2
106	Housed with Privileges	2022-01-27	2022-02-02	6	CAU	Northeast NS Correctional Facility	6
107	Housed with Privileges	2022-02-13	2022-02-17	4	CAU	Northeast NS Correctional Facility	4
107	Housed with Privileges	2022-02-20	2022-02-28	8	IND	Northeast NS Correctional Facility	8
107	Housed with Privileges	2022-03-04	2022-03-08	4	BLA	Northeast NS Correctional Facility	4
107	Housed with Privileges	2022-03-08	2022-03-15	7	IND	Northeast NS Correctional Facility	7
107	Housed with Privileges	2022-03-10	2022-03-10	0	CAU	Northeast NS Correctional Facility	0
107	Housed with Privileges	2022-03-21	2022-04-01	11	CAU	Northeast NS Correctional Facility	11
107	Housed with Privileges	2022-04-02	2022-04-04	2	CAU	Northeast NS Correctional Facility	2
107	Housed with Privileges	2022-04-05	2022-04-14	9	CAU	Northeast NS Correctional Facility	9
107	Housed with Privileges	2022-04-23	2022-04-25	2	CAU	Northeast NS Correctional Facility	2
107	Housed with Privileges	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
107	Housed with Privileges	2022-06-01	2022-06-03	2	CAU	Northeast NS Correctional Facility	2
107	Housed with Privileges	2022-06-16	2022-06-17	1	CAU	Northeast NS Correctional Facility	1
107	Housed with Privileges	2022-06-16	2022-06-17	1	CAU	Northeast NS Correctional Facility	1
107	Housed with Privileges	2022-06-23	2022-06-23	0	CAU	Northeast NS Correctional Facility	0
107	Housed with Privileges	2022-06-23	2022-07-01	8	CAU	Northeast NS Correctional Facility	8
107	Housed with Privileges	2022-06-30	2022-07-05	5	BLA	Northeast NS Correctional Facility	5
109	Housed with Privileges	2022-11-01	2022-11-02	1	BLA	Northeast NS Correctional Facility	1
109	Housed with Privileges	2022-11-04	2022-11-08	4	BLA	Northeast NS Correctional Facility	4
109	Housed with Privileges	2022-11-07	2022-11-10	3	CAU	Northeast NS Correctional Facility	3
109	Housed with Privileges	2022-11-08	2022-11-10	2	CAU	Northeast NS Correctional Facility	2
109	Housed with Privileges	2022-11-09	2022-11-10	1	CAU	Northeast NS Correctional Facility	1
109	Housed with Privileges	2022-11-10	2022-11-10	0	BLA	Northeast NS Correctional Facility	0
109	Housed with Privileges	2022-11-10	2022-11-11	1	CAU	Northeast NS Correctional Facility	1
109	Housed with Privileges	2022-11-15	2022-11-22	7	CAU	Northeast NS Correctional Facility	7
109	Housed with Privileges	2022-11-17	2022-11-18	1	CAU	Northeast NS Correctional Facility	1
109	Housed with Privileges	2022-11-22	2022-11-27	5	CAU	Northeast NS Correctional Facility	5
109	Housed with Privileges	2022-11-25	2022-11-29	4	BLA	Northeast NS Correctional Facility	4
109	Housed with Privileges	2022-11-29	2022-11-29	0	IND	Northeast NS Correctional Facility	0
109	Housed with Privileges	2022-12-01	2022-12-06	5	CAU	Northeast NS Correctional Facility	5
109	Housed with Privileges	2022-12-02	2022-12-06	4	BLA	Northeast NS Correctional Facility	4
109	Housed with Privileges	2022-12-07	2022-12-08	1	IND	Northeast NS Correctional Facility	1
109	Housed with Privileges	2022-12-07	2022-12-07	0	BLA	Northeast NS Correctional Facility	0
110	Housed with Privileges	2022-12-08	2022-12-09	1	CAU	Northeast NS Correctional Facility	1
110	Housed with Privileges	2022-12-09	2022-12-12	3	CAU	Northeast NS Correctional Facility	3
110	Housed with Privileges	2022-12-09	2022-12-13	4	CAU	Northeast NS Correctional Facility	4
110	Housed with Privileges	2022-12-12	2022-12-14	2	IND	Northeast NS Correctional Facility	2
110	Housed with Privileges	2022-12-14	2022-12-16	2	CAU	Northeast NS Correctional Facility	2
110	Housed with Privileges	2022-12-16	2022-12-22	6	CAU	Northeast NS Correctional Facility	6
110	Housed with Privileges	2022-12-16	2022-12-19	3	CAU	Northeast NS Correctional Facility	3
110	Housed with Privileges	2022-12-17	2022-12-20	3	CAU	Northeast NS Correctional Facility	3
110	Housed with Privileges	2022-12-17	2022-12-19	2	CAU	Northeast NS Correctional Facility	2
110	Housed with Privileges	2022-12-20	2022-12-21	1	CAU	Northeast NS Correctional Facility	1
110	Housed with Privileges	2022-12-21	2022-12-23	2	OTH	Northeast NS Correctional Facility	2
110	Housed with Privileges	2022-12-21	2022-12-27	6	BLA	Northeast NS Correctional Facility	6
110	Housed with Privileges	2022-12-23	2022-12-24	1	CAU	Northeast NS Correctional Facility	1
110	Housed with Privileges	2022-12-24	2022-12-28	4	CAU	Northeast NS Correctional Facility	4
110	Housed with Privileges	2022-12-29	2022-12-30	1	IND	Northeast NS Correctional Facility	1
110	Housed with Privileges	2022-12-29	2022-12-30	1	IND	Northeast NS Correctional Facility	1
111	Housed with Privileges	2022-12-30	2023-01-03	4	CAU	Northeast NS Correctional Facility	4
111	Housed with Privileges	2022-12-30	2023-01-03	4	CAU	Northeast NS Correctional Facility	4
111	Housed with Privileges	2022-12-30	2023-01-03	4	UNK	Northeast NS Correctional Facility	4
111	Housed with Privileges	2022-12-30	2023-01-04	5	CAU	Northeast NS Correctional Facility	5
111	Housed with Privileges	2022-12-30	2023-01-02	3	CAU	Northeast NS Correctional Facility	3
111	Medical	2021-01-21	2021-01-24	3	CAU	Northeast NS Correctional Facility	3
111	Medical	2021-01-21	2021-02-18	28	CAU	Northeast NS Correctional Facility	28
111	Medical	2021-02-01	2021-02-05	4	CAU	Northeast NS Correctional Facility	4
111	Medical	2021-03-03	2021-03-05	2	IND	Northeast NS Correctional Facility	2
111	Medical	2021-03-05	2021-03-09	4	CAU	Northeast NS Correctional Facility	4
111	Medical	2021-03-06	2021-03-11	5	IND	Northeast NS Correctional Facility	5
111	Medical	2021-03-14	2021-03-20	6	CAU	Northeast NS Correctional Facility	6
111	Medical	2021-03-17	2021-03-18	1	CAU	Northeast NS Correctional Facility	1
111	Medical	2021-03-19	2021-03-19	0	CAU	Northeast NS Correctional Facility	0
111	Medical	2021-03-19	2021-03-23	4	CAU	Northeast NS Correctional Facility	4
111	Medical	2021-03-20	2021-03-23	3	IND	Northeast NS Correctional Facility	3
112	Medical	2021-03-20	2021-04-04	15	BLA	Northeast NS Correctional Facility	15
112	Medical	2021-03-24	2021-03-27	3	CAU	Northeast NS Correctional Facility	3
112	Medical	2021-03-27	2021-04-01	5	CAU	Northeast NS Correctional Facility	5
112	Medical	2021-04-18	2021-04-21	3	CAU	Northeast NS Correctional Facility	3
112	Medical	2021-04-21	2021-04-24	3	BLA	Northeast NS Correctional Facility	3
112	Medical	2021-04-24	2021-04-25	1	BLA	Northeast NS Correctional Facility	1
112	Medical	2021-05-23	2021-05-25	2	CAU	Northeast NS Correctional Facility	2
112	Medical	2021-05-28	2021-06-15	18	CAU	Northeast NS Correctional Facility	18
112	Medical	2021-05-30	2021-06-04	5	CAU	Northeast NS Correctional Facility	5
112	Medical	2021-05-31	2021-06-03	3	CAU	Northeast NS Correctional Facility	3
112	Medical	2021-06-10	2021-06-11	1	CAU	Northeast NS Correctional Facility	1
112	Medical	2021-07-04	2021-07-04	0	CAU	Northeast NS Correctional Facility	0
112	Medical	2021-07-04	2021-07-04	0	CAU	Northeast NS Correctional Facility	0
112	Medical	2021-07-04	2021-07-04	0	BLA	Northeast NS Correctional Facility	0
112	Medical	2021-07-04	2021-07-04	0	UNK	Northeast NS Correctional Facility	0
112	Medical	2021-07-08	2021-07-12	4	CAU	Northeast NS Correctional Facility	4
113	Medical	2021-07-13	2021-07-14	1	CAU	Northeast NS Correctional Facility	1
113	Medical	2021-07-18	2021-07-18	0	CAU	Northeast NS Correctional Facility	0
113	Medical	2021-07-18	2021-07-18	0	CAU	Northeast NS Correctional Facility	0
113	Medical	2021-07-18	2021-07-18	0	CAU	Northeast NS Correctional Facility	0
113	Medical	2021-07-18	2021-07-18	0	UNK	Northeast NS Correctional Facility	0
113	Medical	2021-07-18	2021-07-18	0	BLA	Northeast NS Correctional Facility	0
113	Medical	2021-07-18	2021-07-22	4	CAU	Northeast NS Correctional Facility	4
113	Medical	2021-07-21	2021-07-24	3	CAU	Northeast NS Correctional Facility	3
113	Medical	2021-07-28	2021-07-29	1	IND	Northeast NS Correctional Facility	1
113	Medical	2021-07-30	2021-09-01	33	IND	Northeast NS Correctional Facility	33
113	Medical	2021-08-18	2021-08-19	1	UNK	Northeast NS Correctional Facility	1
113	Medical	2021-08-18	2021-08-30	12	CAU	Northeast NS Correctional Facility	12
113	Medical	2021-08-19	2021-08-20	1	UNK	Northeast NS Correctional Facility	1
113	Medical	2021-08-20	2021-08-24	4	UNK	Northeast NS Correctional Facility	4
113	Medical	2021-08-23	2021-08-26	3	CAU	Northeast NS Correctional Facility	3
113	Medical	2021-08-28	2021-08-30	2	CAU	Northeast NS Correctional Facility	2
114	Medical	2021-09-05	2021-09-05	0	UNK	Northeast NS Correctional Facility	0
114	Medical	2021-09-06	2021-09-07	1	CAU	Northeast NS Correctional Facility	1
114	Medical	2021-09-09	2021-09-11	2	IND	Northeast NS Correctional Facility	2
114	Medical	2021-09-13	2021-09-15	2	CAU	Northeast NS Correctional Facility	2
114	Medical	2021-09-18	2021-09-20	2	CAU	Northeast NS Correctional Facility	2
114	Medical	2021-09-24	2021-09-24	0	IND	Northeast NS Correctional Facility	0
114	Medical	2021-10-08	2021-10-11	3	CAU	Northeast NS Correctional Facility	3
114	Medical	2021-10-13	2021-10-21	8	CAU	Northeast NS Correctional Facility	8
114	Medical	2021-10-17	2021-10-19	2	IND	Northeast NS Correctional Facility	2
114	Medical	2021-10-27	2021-11-02	6	BLA	Northeast NS Correctional Facility	6
114	Medical	2021-10-30	2021-11-02	3	IND	Northeast NS Correctional Facility	3
114	Medical	2021-11-04	2021-11-07	3	BLA	Northeast NS Correctional Facility	3
114	Medical	2021-11-20	2021-11-21	1	BLA	Northeast NS Correctional Facility	1
114	Medical	2021-11-20	2021-11-23	3	CAU	Northeast NS Correctional Facility	3
114	Medical	2021-11-20	2021-11-21	1	IND	Northeast NS Correctional Facility	1
114	Medical	2021-11-23	2021-11-25	2	CAU	Northeast NS Correctional Facility	2
115	Medical	2021-11-24	2021-11-25	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-11-27	2021-11-30	3	CAU	Northeast NS Correctional Facility	3
115	Medical	2021-11-27	2021-11-28	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-11-27	2021-11-27	0	CAU	Northeast NS Correctional Facility	0
115	Medical	2021-11-30	2021-12-01	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-12-12	2021-12-13	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
115	Medical	2021-12-14	2021-12-15	1	CAU	Northeast NS Correctional Facility	1
