Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
242	Covid - 19	2022-04-15	2022-04-19	4	CAU	Central NS Correctional Facility	4
242	Covid - 19	2022-04-15	2022-04-18	3	CAU	Central NS Correctional Facility	3
242	Covid - 19	2022-04-15	2022-04-20	5	BLA	Central NS Correctional Facility	5
242	Covid - 19	2022-04-15	2022-05-03	18	CAU	Central NS Correctional Facility	18
242	Covid - 19	2022-04-16	2022-04-20	4	CAU	Central NS Correctional Facility	4
242	Covid - 19	2022-04-16	2022-04-19	3	BLA	Central NS Correctional Facility	3
243	Covid - 19	2022-04-16	2022-04-21	5	CAU	Central NS Correctional Facility	5
243	Covid - 19	2022-04-16	2022-04-20	4	CAU	Central NS Correctional Facility	4
243	Covid - 19	2022-04-16	2022-04-19	3	ANS	Central NS Correctional Facility	3
243	Covid - 19	2022-04-16	2022-04-21	5	BLA	Central NS Correctional Facility	5
243	Covid - 19	2022-04-16	2022-04-28	12	CAU	Central NS Correctional Facility	12
243	Covid - 19	2022-04-17	2022-04-19	2	CAU	Central NS Correctional Facility	2
243	Covid - 19	2022-04-17	2022-04-22	5	CAU	Central NS Correctional Facility	5
243	Covid - 19	2022-04-17	2022-04-17	0	CAU	Central NS Correctional Facility	0
243	Covid - 19	2022-04-17	2022-04-20	3	CAU	Central NS Correctional Facility	3
243	Covid - 19	2022-04-17	2022-04-19	2	CAU	Central NS Correctional Facility	2
243	Covid - 19	2022-04-18	2022-04-20	2	CAU	Central NS Correctional Facility	2
243	Covid - 19	2022-04-18	2022-04-19	1	CAU	Central NS Correctional Facility	1
243	Covid - 19	2022-04-18	2022-04-21	3	CAU	Central NS Correctional Facility	3
243	Covid - 19	2022-04-19	2022-04-19	0	CAU	Central NS Correctional Facility	0
243	Covid - 19	2022-04-19	2022-04-22	3	ANS	Central NS Correctional Facility	3
243	Covid - 19	2022-04-19	2022-05-02	13	UNK	Central NS Correctional Facility	13
244	Covid - 19	2022-04-19	2022-04-20	1	CAU	Central NS Correctional Facility	1
244	Covid - 19	2022-04-20	2022-04-23	3	BLA	Central NS Correctional Facility	3
244	Covid - 19	2022-04-20	2022-04-20	0	CAU	Central NS Correctional Facility	0
244	Covid - 19	2022-04-20	2022-04-21	1	BLA	Central NS Correctional Facility	1
244	Covid - 19	2022-04-20	2022-04-26	6	CAU	Central NS Correctional Facility	6
244	Covid - 19	2022-04-21	2022-04-25	4	CAU	Central NS Correctional Facility	4
244	Covid - 19	2022-04-21	2022-04-21	0	CAU	Central NS Correctional Facility	0
244	Covid - 19	2022-04-21	2022-05-02	11	BLA	Central NS Correctional Facility	11
244	Covid - 19	2022-04-22	2022-04-22	0	CAU	Central NS Correctional Facility	0
244	Covid - 19	2022-04-22	2022-04-25	3	CAU	Central NS Correctional Facility	3
244	Covid - 19	2022-04-22	2022-04-24	2	CAU	Central NS Correctional Facility	2
244	Covid - 19	2022-04-22	2022-05-17	25	IND	Central NS Correctional Facility	25
244	Covid - 19	2022-04-22	2022-04-28	6	CAU	Central NS Correctional Facility	6
244	Covid - 19	2022-04-22	2022-04-24	2	IND	Central NS Correctional Facility	2
244	Covid - 19	2022-04-22	2022-05-02	10	CAU	Central NS Correctional Facility	10
244	Covid - 19	2022-04-22	2022-05-04	12	CAU	Central NS Correctional Facility	12
245	Covid - 19	2022-04-22	2022-04-25	3	CAU	Central NS Correctional Facility	3
245	Covid - 19	2022-04-22	2022-04-28	6	CAU	Central NS Correctional Facility	6
245	Covid - 19	2022-04-22	2022-04-25	3	CAU	Central NS Correctional Facility	3
245	Covid - 19	2022-04-23	2022-04-24	1	CAU	Central NS Correctional Facility	1
245	Covid - 19	2022-04-23	2022-04-26	3	BLA	Central NS Correctional Facility	3
245	Covid - 19	2022-04-23	2022-05-07	14	CAU	Central NS Correctional Facility	14
245	Covid - 19	2022-04-24	2022-04-25	1	CAU	Central NS Correctional Facility	1
245	Covid - 19	2022-04-24	2022-04-25	1	CAU	Central NS Correctional Facility	1
245	Covid - 19	2022-04-24	2022-04-26	2	CAU	Central NS Correctional Facility	2
245	Covid - 19	2022-04-24	2022-04-29	5	ARAB	Central NS Correctional Facility	5
245	Covid - 19	2022-04-24	2022-04-26	2	CAU	Central NS Correctional Facility	2
245	Covid - 19	2022-04-25	2022-04-25	0	CAU	Central NS Correctional Facility	0
245	Covid - 19	2022-04-25	2022-04-27	2	BLA	Central NS Correctional Facility	2
245	Covid - 19	2022-04-26	2022-04-27	1	CAU	Central NS Correctional Facility	1
245	Covid - 19	2022-04-26	2022-04-27	1	CAU	Central NS Correctional Facility	1
245	Covid - 19	2022-04-26	2022-04-26	0	IND	Central NS Correctional Facility	0
246	Covid - 19	2022-04-26	2022-04-27	1	CAU	Central NS Correctional Facility	1
246	Covid - 19	2022-04-26	2022-04-26	0	UNK	Central NS Correctional Facility	0
246	Covid - 19	2022-04-26	2022-05-16	20	IND	Central NS Correctional Facility	20
246	Covid - 19	2022-04-26	2022-05-06	10	BLA	Central NS Correctional Facility	10
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	ANS	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-05-22	25	ANS	Central NS Correctional Facility	25
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-05-06	9	CAU	Central NS Correctional Facility	9
246	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	BLA	Central NS Correctional Facility	2
246	Covid - 19	2022-04-27	2022-04-29	2	BLA	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	BLA	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-28	1	UNK	Central NS Correctional Facility	1
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	IND	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-27	0	CAU	Central NS Correctional Facility	0
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
247	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	IND	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-27	2022-04-29	2	CAU	Central NS Correctional Facility	2
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	UNK	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
248	Covid - 19	2022-04-28	2022-05-06	8	BLA	Central NS Correctional Facility	8
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-05-02	4	CAU	Central NS Correctional Facility	4
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-28	0	CAU	Central NS Correctional Facility	0
249	Covid - 19	2022-04-28	2022-04-29	1	IND	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	BLA	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	IND	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	IND	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
249	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	BLA	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	IND	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	CAU	Central NS Correctional Facility	1
250	Covid - 19	2022-04-28	2022-04-29	1	IND	Central NS Correctional Facility	1
250	Covid - 19	2022-04-29	2022-05-02	3	OTH	Central NS Correctional Facility	3
250	Covid - 19	2022-04-29	2022-05-02	3	CAU	Central NS Correctional Facility	3
250	Covid - 19	2022-04-29	2022-05-09	10	CAU	Central NS Correctional Facility	10
250	Covid - 19	2022-04-29	2022-05-02	3	CAU	Central NS Correctional Facility	3
250	Covid - 19	2022-04-29	2022-05-01	2	CAU	Central NS Correctional Facility	2
250	Covid - 19	2022-04-29	2022-05-02	3	CAU	Central NS Correctional Facility	3
251	Covid - 19	2022-04-30	2022-05-02	2	CAU	Central NS Correctional Facility	2
251	Covid - 19	2022-04-30	2022-05-03	3	IND	Central NS Correctional Facility	3
251	Covid - 19	2022-04-30	2022-05-02	2	ARAB	Central NS Correctional Facility	2
251	Covid - 19	2022-04-30	2022-05-09	9	CAU	Central NS Correctional Facility	9
251	Covid - 19	2022-04-30	2022-05-05	5	BLA	Central NS Correctional Facility	5
251	Covid - 19	2022-04-30	2022-05-12	12	CAU	Central NS Correctional Facility	12
251	Covid - 19	2022-05-01	2022-05-02	1	CAU	Central NS Correctional Facility	1
251	Covid - 19	2022-05-01	2022-05-02	1	ANS	Central NS Correctional Facility	1
251	Covid - 19	2022-05-01	2022-05-06	5	CAU	Central NS Correctional Facility	5
251	Covid - 19	2022-05-01	2022-05-02	1	CAU	Central NS Correctional Facility	1
251	Covid - 19	2022-05-01	2022-05-06	5	CAU	Central NS Correctional Facility	5
251	Covid - 19	2022-05-01	2022-05-06	5	CAU	Central NS Correctional Facility	5
251	Covid - 19	2022-05-01	2022-05-06	5	CAU	Central NS Correctional Facility	5
251	Covid - 19	2022-05-01	2022-05-09	8	IND	Central NS Correctional Facility	8
251	Covid - 19	2022-05-01	2022-05-06	5	BLA	Central NS Correctional Facility	5
251	Covid - 19	2022-05-01	2022-05-04	3	BLA	Central NS Correctional Facility	3
252	Covid - 19	2022-05-01	2022-05-02	1	ANS	Central NS Correctional Facility	1
252	Covid - 19	2022-05-01	2022-05-02	1	ANS	Central NS Correctional Facility	1
252	Covid - 19	2022-05-02	2022-05-05	3	CAU	Central NS Correctional Facility	3
252	Covid - 19	2022-05-02	2022-05-08	6	CAU	Central NS Correctional Facility	6
252	Covid - 19	2022-05-02	2022-05-06	4	CAU	Central NS Correctional Facility	4
252	Covid - 19	2022-05-02	2022-05-15	13	CAU	Central NS Correctional Facility	13
252	Covid - 19	2022-05-03	2022-05-07	4	IND	Central NS Correctional Facility	4
252	Covid - 19	2022-05-03	2022-05-03	0	CAU	Central NS Correctional Facility	0
252	Covid - 19	2022-05-03	2022-05-03	0	ANS	Central NS Correctional Facility	0
252	Covid - 19	2022-05-03	2022-05-03	0	CAU	Central NS Correctional Facility	0
252	Covid - 19	2022-05-03	2022-05-17	14	BLA	Central NS Correctional Facility	14
252	Covid - 19	2022-05-03	2022-05-06	3	CAU	Central NS Correctional Facility	3
252	Covid - 19	2022-05-03	2022-05-11	8	CAU	Central NS Correctional Facility	8
252	Covid - 19	2022-05-03	2022-05-17	14	ARAB	Central NS Correctional Facility	14
252	Covid - 19	2022-05-03	2022-06-09	37	CAU	Central NS Correctional Facility	37
252	Covid - 19	2022-05-04	2022-05-17	13	CAU	Central NS Correctional Facility	13
253	Covid - 19	2022-05-04	2022-05-07	3	CAU	Central NS Correctional Facility	3
253	Covid - 19	2022-05-04	2022-05-07	3	CAU	Central NS Correctional Facility	3
253	Covid - 19	2022-05-05	2022-05-08	3	CAU	Central NS Correctional Facility	3
253	Covid - 19	2022-05-05	2022-05-06	1	CAU	Central NS Correctional Facility	1
253	Covid - 19	2022-05-05	2022-05-06	1	CAU	Central NS Correctional Facility	1
253	Covid - 19	2022-05-05	2022-05-06	1	IND	Central NS Correctional Facility	1
253	Covid - 19	2022-05-06	2022-05-08	2	BLA	Central NS Correctional Facility	2
253	Covid - 19	2022-05-06	2022-05-07	1	CAU	Central NS Correctional Facility	1
253	Covid - 19	2022-05-06	2022-05-11	5	CAU	Central NS Correctional Facility	5
253	Covid - 19	2022-05-06	2022-05-19	13	BLA	Central NS Correctional Facility	13
253	Covid - 19	2022-05-06	2022-05-09	3	CAU	Central NS Correctional Facility	3
253	Covid - 19	2022-05-07	2022-05-09	2	CAU	Central NS Correctional Facility	2
253	Covid - 19	2022-05-07	2022-05-09	2	CAU	Central NS Correctional Facility	2
253	Covid - 19	2022-05-07	2022-05-12	5	ANS	Central NS Correctional Facility	5
253	Covid - 19	2022-05-07	2022-05-11	4	CAU	Central NS Correctional Facility	4
253	Covid - 19	2022-05-08	2022-05-10	2	CAU	Central NS Correctional Facility	2
254	Covid - 19	2022-05-08	2022-05-11	3	IND	Central NS Correctional Facility	3
254	Covid - 19	2022-05-09	2022-05-12	3	CAU	Central NS Correctional Facility	3
254	Covid - 19	2022-05-09	2022-05-11	2	CAU	Central NS Correctional Facility	2
254	Covid - 19	2022-05-09	2022-05-10	1	CAU	Central NS Correctional Facility	1
254	Covid - 19	2022-05-09	2022-05-11	2	BLA	Central NS Correctional Facility	2
254	Covid - 19	2022-05-09	2022-05-23	14	CAU	Central NS Correctional Facility	14
254	Covid - 19	2022-05-09	2022-05-10	1	CAU	Central NS Correctional Facility	1
254	Covid - 19	2022-05-09	2022-05-11	2	CAU	Central NS Correctional Facility	2
254	Covid - 19	2022-05-09	2022-05-11	2	CAU	Central NS Correctional Facility	2
254	Covid - 19	2022-05-10	2022-05-18	8	CAU	Central NS Correctional Facility	8
254	Covid - 19	2022-05-10	2022-05-17	7	CAU	Central NS Correctional Facility	7
254	Covid - 19	2022-05-10	2022-05-19	9	CAU	Central NS Correctional Facility	9
254	Covid - 19	2022-05-10	2022-05-12	2	CAU	Central NS Correctional Facility	2
254	Covid - 19	2022-05-10	2022-05-11	1	CAU	Central NS Correctional Facility	1
254	Covid - 19	2022-05-11	2022-05-21	10	BLA	Central NS Correctional Facility	10
254	Covid - 19	2022-05-11	2022-05-17	6	CAU	Central NS Correctional Facility	6
255	Covid - 19	2022-05-11	2022-05-21	10	CAU	Central NS Correctional Facility	10
255	Covid - 19	2022-05-11	2022-05-21	10	ANS	Central NS Correctional Facility	10
255	Covid - 19	2022-05-11	2022-05-17	6	BLA	Central NS Correctional Facility	6
255	Covid - 19	2022-05-11	2022-05-19	8	ANS	Central NS Correctional Facility	8
255	Covid - 19	2022-05-11	2022-05-17	6	CAU	Central NS Correctional Facility	6
255	Covid - 19	2022-05-11	2022-05-16	5	CAU	Central NS Correctional Facility	5
255	Covid - 19	2022-05-11	2022-05-21	10	IND	Central NS Correctional Facility	10
255	Covid - 19	2022-05-11	2022-05-16	5	UNK	Central NS Correctional Facility	5
255	Covid - 19	2022-05-11	2022-05-17	6	CAU	Central NS Correctional Facility	6
255	Covid - 19	2022-05-12	2022-05-25	13	CAU	Central NS Correctional Facility	13
255	Covid - 19	2022-05-12	2022-05-17	5	CAU	Central NS Correctional Facility	5
255	Covid - 19	2022-05-12	2022-05-17	5	IND	Central NS Correctional Facility	5
255	Covid - 19	2022-05-12	2022-05-18	6	CAU	Central NS Correctional Facility	6
255	Covid - 19	2022-05-12	2022-05-13	1	CAU	Central NS Correctional Facility	1
255	Covid - 19	2022-05-12	2022-05-12	0	CAU	Central NS Correctional Facility	0
255	Covid - 19	2022-05-12	2022-05-17	5	CAU	Central NS Correctional Facility	5
256	Covid - 19	2022-05-12	2022-05-17	5	CAU	Central NS Correctional Facility	5
256	Covid - 19	2022-05-12	2022-05-17	5	CAU	Central NS Correctional Facility	5
256	Covid - 19	2022-05-12	2022-05-13	1	CAU	Central NS Correctional Facility	1
256	Covid - 19	2022-05-12	2022-05-13	1	CAU	Central NS Correctional Facility	1
256	Covid - 19	2022-05-12	2022-05-13	1	CAU	Central NS Correctional Facility	1
256	Covid - 19	2022-05-13	2022-05-17	4	CAU	Central NS Correctional Facility	4
256	Covid - 19	2022-05-13	2022-05-16	3	CAU	Central NS Correctional Facility	3
256	Covid - 19	2022-05-13	2022-05-16	3	CAU	Central NS Correctional Facility	3
256	Covid - 19	2022-05-13	2022-05-16	3	CAU	Central NS Correctional Facility	3
256	Covid - 19	2022-05-14	2022-05-17	3	CAU	Central NS Correctional Facility	3
256	Covid - 19	2022-05-14	2022-05-19	5	CAU	Central NS Correctional Facility	5
256	Covid - 19	2022-05-16	2022-05-17	1	BLA	Central NS Correctional Facility	1
256	Covid - 19	2022-05-16	2022-05-17	1	ANS	Central NS Correctional Facility	1
256	Covid - 19	2022-05-16	2022-05-17	1	CAU	Central NS Correctional Facility	1
256	Covid - 19	2022-05-17	2022-05-18	1	BLA	Central NS Correctional Facility	1
256	Covid - 19	2022-05-17	2022-05-20	3	CAU	Central NS Correctional Facility	3
257	Covid - 19	2022-05-17	2022-05-17	0	CAU	Central NS Correctional Facility	0
257	Covid - 19	2022-05-17	2022-05-19	2	CAU	Central NS Correctional Facility	2
257	Covid - 19	2022-05-18	2022-05-19	1	CAU	Central NS Correctional Facility	1
257	Covid - 19	2022-05-18	2022-05-31	13	OTH	Central NS Correctional Facility	13
257	Covid - 19	2022-05-19	2022-05-20	1	CAU	Central NS Correctional Facility	1
257	Covid - 19	2022-05-19	2022-05-20	1	CAU	Central NS Correctional Facility	1
257	Covid - 19	2022-05-19	2022-05-20	1	CAU	Central NS Correctional Facility	1
257	Covid - 19	2022-05-19	2022-05-21	2	CAU	Central NS Correctional Facility	2
257	Covid - 19	2022-05-19	2022-05-23	4	CAU	Central NS Correctional Facility	4
257	Covid - 19	2022-05-19	2022-05-20	1	CAU	Central NS Correctional Facility	1
257	Covid - 19	2022-05-20	2022-05-20	0	CAU	Central NS Correctional Facility	0
257	Covid - 19	2022-05-20	2022-05-23	3	CAU	Central NS Correctional Facility	3
257	Covid - 19	2022-05-20	2022-05-20	0	IND	Central NS Correctional Facility	0
257	Covid - 19	2022-05-20	2022-05-21	1	CAU	Central NS Correctional Facility	1
257	Covid - 19	2022-05-20	2022-05-23	3	CAU	Central NS Correctional Facility	3
257	Covid - 19	2022-05-21	2022-05-24	3	IND	Central NS Correctional Facility	3
259	Covid - 19	2022-05-25	2022-06-03	9	CAU	Central NS Correctional Facility	9
259	Covid - 19	2022-05-26	2022-05-28	2	CAU	Central NS Correctional Facility	2
259	Covid - 19	2022-05-26	2022-06-03	8	CAU	Central NS Correctional Facility	8
259	Covid - 19	2022-05-26	2022-05-30	4	CAU	Central NS Correctional Facility	4
259	Covid - 19	2022-05-26	2022-05-27	1	CAU	Central NS Correctional Facility	1
